date,symbol,price,ratio,to_buy,sma_10d,sma_50w,sma_100d,sma_200d,sma_50d,other_expenses,NetProfitMargin,ebitdaMargin,eps,costOfRevenue,netIncome,revenues,revenues_lag_days,pe_ratio,cost_revenue_ratio
2022-07-18,WBA,38.32,1.01,0,37.79,46.55,43.5,46.39,41.16,479000000,0.009,0.02,0.33,26025000000,289000000,32597000000,48,116.12121212121211,0.8
2022-07-18,KR,47.53,0.76,0,47.76,47.54,52.94,48.2,50.22,16000000,0.015,0.058,0.91,35842000000,664000000,44600000000,58,52.23076923076923,0.8
2022-07-18,CAH,54.74,0.31,1,53.37,53.19,55.94,53.1,54.36,87000000,0.003,0.011,0.51,45498000000,138000000,47103000000,18,107.33333333333333,0.97
2022-07-18,VLO,106.31,0.8,1,104.54,89.66,109.2,93.54,120.51,15000000,0.091,0.133,11.62,45174000000,4693000000,51641000000,18,9.148881239242685,0.87
2022-05-26,GPS,11.12,1.17,0,11.27,20.42,14.64,18.6,13.11,1293000000,-0.047,-0.019,-0.44,2381000000,-162000000,3477000000,26,-25.27272727272727,0.68
2022-05-26,WMT,42.0,0.81,0,42.81,47.8,47.8,47.95,49.0,-1998000000,0.015,0.043,0.25,106847000000,2054000000,141569000000,26,168.0,0.75
2022-05-26,WBA,43.04,1.1,0,42.51,47.89,47.07,47.89,44.57,-229000000,0.026,0.046,1.02,26047000000,883000000,33756000000,87,42.19607843137255,0.77
2022-05-26,KR,52.14,0.84,0,50.74,46.1,51.85,47.24,55.48,16000000,0.015,0.058,0.91,35842000000,664000000,44600000000,5,57.29670329670329,0.8
2022-05-26,CAH,58.02,0.35,1,56.56,53.67,55.66,52.9,58.59,79000000,-0.031,0.014,-5.05,43154000000,-1390000000,44836000000,56,-11.48910891089109,0.96
2022-06-23,GPS,8.69,0.92,1,9.12,18.58,13.26,17.05,11.56,1293000000,-0.047,-0.019,-0.44,2381000000,-162000000,3477000000,54,-19.75,0.68
2022-06-23,NRG,37.76,1.13,1,39.3,40.42,39.91,40.0,41.45,208000000,0.22,0.35,7.17,4930000000,1736000000,7896000000,84,5.266387726638772,0.62
2022-06-23,WBA,40.89,1.08,0,40.49,47.23,45.07,47.21,43.04,479000000,0.009,0.02,0.33,26025000000,289000000,32597000000,23,123.9090909090909,0.8
2022-06-23,WMT,41.21,0.8,0,40.21,47.36,46.67,47.17,45.91,-1998000000,0.015,0.043,0.25,106847000000,2054000000,141569000000,54,164.84,0.75
2022-06-23,KR,47.73,0.77,0,49.26,46.97,52.48,47.69,53.0,16000000,0.015,0.058,0.91,35842000000,664000000,44600000000,33,52.450549450549445,0.8
2022-06-23,CAH,53.02,0.32,1,51.77,53.35,55.86,52.98,56.87,79000000,-0.031,0.014,-5.05,43154000000,-1390000000,44836000000,84,-10.4990099009901,0.96
2022-06-23,PSX,84.39,1.13,1,98.04,80.72,89.3,82.54,94.3,1489000000,0.016,0.036,1.3,33833000000,582000000,36179000000,84,64.91538461538461,0.94
2022-06-23,MPC,84.63,1.17,1,96.78,73.09,87.27,76.03,95.4,998000000,0.022,0.066,1.5,35068000000,845000000,38384000000,84,56.419999999999995,0.91
2023-04-21,F,11.81,1.14,1,12.46,12.99,12.55,13.11,12.31,-73000000,0.042,0.1,0.44,36855000000,1757000000,41474000000,21,26.840909090909093,0.89
2023-04-21,AAL,13.4,0.72,1,13.4,14.41,14.77,14.31,14.84,1460000000,0.001,0.046,0.02,9840000000,10000000,12189000000,21,875.8169934640523,0.81
2023-04-21,KSS,23.16,0.42,1,23.38,30.23,27.33,28.22,25.69,200000000,-0.045,-0.017,-2.48,4444000000,-273000000,6019000000,83,-9.338709677419354,0.74
2023-04-21,NRG,34.4,1.03,0,35.13,38.05,33.73,37.36,33.65,190000000,-0.173,-0.172,-5.8,8778000000,-1335000000,7722000000,21,-5.931034482758621,1.14
2023-04-21,WBA,35.27,0.87,0,35.62,37.4,36.56,36.62,34.98,25000000,0.02,0.022,0.81,27807000000,703000000,34862000000,52,43.54320987654321,0.8
2023-04-21,KR,47.92,0.99,0,47.67,47.07,46.13,46.5,46.76,706000000,0.013,0.048,0.62,27247000000,451000000,34823000000,83,77.29032258064517,0.78
2023-04-21,CNC,65.99,0.93,0,67.46,79.91,73.46,79.73,67.32,325000000,0.029,0.041,2.05,34315000000,1130000000,38889000000,21,32.19024390243902,0.88
2023-04-21,CVS,72.84,1.1,0,74.96,92.07,86.16,91.95,79.14,395000000,0.025,0.053,1.66,71903000000,2136000000,84944000000,21,43.87951807228916,0.85
2021-12-07,KR,45.07,1.04,1,43.11,38.55,41.99,39.51,41.09,-77000000,0.015,0.05,0.64,24959000000,483000000,31860000000,31,70.421875,0.78
2021-12-07,MPC,64.23,1.2,1,62.54,57.29,60.86,59.27,64.51,917000000,0.021,0.063,1.1,29563000000,694000000,32491000000,68,58.39090909090909,0.91
2021-12-07,VLO,71.63,0.99,1,69.89,71.31,70.31,73.41,75.4,32000000,0.016,0.025,1.13,28613000000,463000000,29520000000,68,63.389380530973455,0.97
2023-07-14,HBI,4.47,1.09,1,4.6,6.41,4.78,5.88,4.4,-7263000,-0.016,0.061,-0.06,956243000,-22464000,1438980000,13,-69.73478939157566,0.66
2023-07-14,GPS,9.24,1.04,1,9.14,10.73,9.54,10.89,8.69,1224000000,-0.005,0.039,-0.05,2062000000,-18000000,3276000000,76,-184.79999999999998,0.63
2023-07-14,AAL,18.14,0.84,0,18.31,14.63,15.1,14.72,15.82,1495000000,0.095,0.164,2.05,9908000000,1338000000,14055000000,14,8.848780487804879,0.7
2023-07-14,WBA,29.2,0.71,0,29.46,35.14,32.8,34.92,30.86,364000000,0.003,0.014,0.14,28826000000,118000000,35415000000,44,208.57142857142856,0.81
2023-07-14,KR,46.44,0.74,0,47.12,46.65,47.37,46.44,47.38,957000000,0.021,0.058,1.33,35080000000,962000000,45165000000,55,34.9172932330827,0.78
2023-07-14,CNC,65.63,0.94,0,66.41,75.5,66.52,72.95,66.36,3197000000,0.028,0.031,1.93,30224000000,1058000000,37608000000,14,34.005181347150256,0.8
2023-07-14,CVS,71.38,1.04,0,70.09,86.14,73.2,83.55,69.49,631000000,0.021,0.053,1.48,75318000000,1901000000,88647000000,14,48.229729729729726,0.85
2023-07-14,CAH,93.14,0.43,0,94.02,77.6,82.08,79.09,88.02,-1000000,-0.001,0.012,-0.25,51626000000,-64000000,53453000000,14,-372.56,0.97
2023-07-14,VLO,113.48,1.15,1,115.24,122.41,121.01,124.51,112.09,106000000,0.056,0.083,5.41,31539000000,1944000000,34509000000,14,20.975970425138634,0.91
2022-05-10,WBA,43.31,1.11,0,43.6,48.4,48.04,48.18,45.68,-229000000,0.026,0.046,1.02,26047000000,883000000,33756000000,71,42.46078431372549,0.77
2022-05-10,WMT,49.73,0.96,0,50.84,48.03,48.19,48.21,49.76,-1998000000,0.015,0.043,0.25,106847000000,2054000000,141569000000,10,198.92,0.75
2023-05-09,GPS,8.47,0.95,1,8.9,10.81,11.44,11.1,9.92,1224000000,-0.005,0.039,-0.05,2062000000,-18000000,3276000000,10,-169.4,0.63
2023-05-09,AAL,14.47,0.78,1,13.69,14.23,14.73,14.27,14.22,1460000000,0.001,0.046,0.02,9840000000,10000000,12189000000,39,945.7516339869281,0.81
2023-05-09,KSS,20.03,0.62,1,20.91,28.9,26.34,27.74,23.25,188000000,-0.02,0.08,-0.64,2047000000,-70000000,3571000000,10,-31.296875,0.57
2023-05-09,LNC,20.97,0.93,1,20.79,37.77,27.52,36.28,22.78,-4901000000,-0.231,-0.285,-5.2,0,-881000000,3814000000,39,-4.032692307692307,0.0
2023-05-09,NRG,31.3,0.94,1,32.77,37.33,33.21,37.15,33.35,190000000,-0.173,-0.172,-5.8,8778000000,-1335000000,7722000000,39,-5.3965517241379315,1.14
2023-05-09,WBA,31.44,0.78,0,33.2,36.8,35.66,36.35,34.32,25000000,0.02,0.022,0.81,27807000000,703000000,34862000000,70,38.81481481481482,0.8
2023-05-09,GM,33.28,1.15,1,32.89,36.5,36.48,37.08,35.16,2613000000,0.06,0.146,1.7,34859000000,2395000000,39985000000,39,19.576470588235296,0.87
2023-05-09,CNC,67.62,0.95,0,68.14,78.96,71.34,78.51,66.35,325000000,0.029,0.041,2.05,34315000000,1130000000,38889000000,39,32.98536585365854,0.88
2023-05-09,CVS,69.97,1.06,0,71.45,90.52,82.54,90.59,75.25,395000000,0.025,0.053,1.66,71903000000,2136000000,84944000000,39,42.15060240963856,0.85
2023-05-09,CAH,84.35,0.42,0,82.34,71.31,77.22,74.03,76.66,74000000,0.007,0.014,1.35,48702000000,345000000,50487000000,39,62.481481481481474,0.96
2021-07-26,KR,39.79,0.72,1,39.58,35.12,37.48,35.1,38.34,18000000,0.003,0.045,0.18,31947000000,140000000,41298000000,65,221.05555555555557,0.77
2021-07-26,MPC,54.66,1.17,1,53.86,47.03,57.52,49.4,59.75,967000000,0.01,0.057,0.46,27177000000,298000000,29734000000,26,118.82608695652172,0.91
2021-07-26,CAH,58.98,0.4,0,57.73,54.68,58.17,55.57,57.22,16000000,0.003,0.01,0.4,41111000000,116000000,42586000000,26,147.45,0.97
2021-07-26,VLO,65.54,0.96,1,65.19,63.06,75.69,65.62,76.44,102000000,0.006,0.043,0.39,27051000000,162000000,27748000000,26,168.05128205128207,0.97
2024-03-20,F,12.9,1.12,0,12.27,12.21,11.49,12.24,12.05,-1802000000,-0.011,0.005,-0.13,43432000000,-526000000,45962000000,80,-99.23076923076923,0.94
2024-03-20,AAL,14.57,0.73,0,14.28,14.31,13.7,14.37,14.54,-1519000000,0.001,0.094,0.03,10435000000,19000000,13062000000,80,502.41379310344826,0.8
2024-03-20,WBA,21.09,0.49,0,20.99,25.72,22.38,24.52,22.06,13067000000,-0.159,0.014,-6.85,30012000000,-5908000000,37052000000,20,-3.0788321167883215,0.81
2024-03-20,DXC,21.22,1.19,0,20.81,22.98,22.27,22.79,21.84,39000000,0.046,0.168,0.82,2636000000,156000000,3399000000,80,25.878048780487806,0.78
2024-03-20,KSS,26.14,0.49,0,25.86,24.27,25.9,24.83,26.75,0,0.031,0.082,1.69,4047000000,186000000,5956000000,46,15.467455621301776,0.68
2024-03-20,KR,56.83,1.1,0,55.89,46.96,46.66,46.53,48.67,-965000000,0.02,0.062,1.02,29372000000,736000000,37064000000,46,55.7156862745098,0.79
2024-03-20,CNC,77.88,1.06,0,77.44,70.5,75.19,71.26,77.19,4571000000,0.001,-0.005,0.08,31595000000,45000000,39460000000,80,924.9406175771971,0.8
2024-03-20,CVS,78.98,1.06,0,76.4,72.04,74.04,72.29,75.62,311000000,0.022,0.049,1.59,79937000000,2046000000,93545000000,80,49.672955974842765,0.85
2024-03-20,WHR,109.66,1.18,0,107.57,126.59,111.61,125.48,110.26,-1000000,0.097,0.065,8.91,4296000000,491000000,5088000000,80,12.307519640852973,0.84
2024-03-20,CAH,111.89,0.47,0,112.65,95.78,105.17,97.79,107.74,16000000,0.006,0.012,1.44,55599000000,353000000,57445000000,80,77.70138888888889,0.97
2024-03-06,F,12.38,1.08,0,12.31,12.21,11.44,12.22,12.02,-1802000000,-0.011,0.005,-0.13,43432000000,-526000000,45962000000,66,-95.23076923076924,0.94
2024-03-06,AAL,14.88,0.75,0,15.24,14.31,13.43,14.38,14.44,-1519000000,0.001,0.094,0.03,10435000000,19000000,13062000000,66,513.1034482758621,0.8
2024-03-06,DXC,20.38,1.14,0,21.24,23.16,22.27,22.98,22.24,39000000,0.046,0.168,0.82,2636000000,156000000,3399000000,66,24.853658536585368,0.78
2024-03-06,WBA,20.89,0.49,0,21.23,26.3,22.5,25.01,23.05,13067000000,-0.159,0.014,-6.85,30012000000,-5908000000,37052000000,6,-3.0496350364963507,0.81
2024-03-06,KSS,27.15,0.51,0,27.75,24.17,25.36,24.5,27.16,0,0.031,0.082,1.69,4047000000,186000000,5956000000,32,16.06508875739645,0.68
2024-03-06,GM,40.15,1.08,1,40.33,34.56,33.96,34.58,37.54,8442000000,0.049,0.105,1.59,39670000000,2101000000,42979000000,66,25.251572327044023,0.92
2024-03-06,UAL,44.07,1.06,1,44.77,44.96,40.49,45.18,42.19,1325000000,0.044,0.127,1.83,12010000000,599000000,13626000000,66,24.081967213114755,0.88
2024-03-06,KR,50.49,0.98,1,48.83,46.66,45.49,46.12,46.64,-965000000,0.02,0.062,1.02,29372000000,736000000,37064000000,32,49.5,0.79
2024-03-06,CVS,74.34,1.0,0,75.23,71.96,73.43,71.9,76.32,311000000,0.022,0.049,1.59,79937000000,2046000000,93545000000,66,46.75471698113208,0.85
2024-03-06,CNC,77.59,1.05,0,78.9,70.03,74.56,70.6,76.77,4571000000,0.001,-0.005,0.08,31595000000,45000000,39460000000,66,921.4964370546319,0.8
2024-03-06,WHR,106.28,1.15,0,107.5,127.46,113.58,126.72,112.95,-1000000,0.097,0.065,8.91,4296000000,491000000,5088000000,66,11.928170594837262,0.84
2024-03-06,CAH,110.62,0.47,0,110.83,94.44,103.19,96.37,105.78,16000000,0.006,0.012,1.44,55599000000,353000000,57445000000,66,76.81944444444446,0.97
2022-07-19,GPS,9.35,0.99,1,8.65,16.97,11.98,15.75,10.0,1293000000,-0.047,-0.019,-0.44,2381000000,-162000000,3477000000,80,-21.25,0.68
2022-07-19,AAL,15.16,0.79,0,14.29,17.62,16.2,17.42,15.11,25000000,0.035,0.08,0.73,10517000000,476000000,13422000000,19,20.767123287671232,0.78
2022-07-19,KSS,29.6,1.01,1,28.47,50.69,48.99,50.77,39.25,200000000,-0.015,0.076,-0.43,2140000000,-54000000,3715000000,80,-68.83720930232559,0.58
2022-07-19,WBA,38.6,1.02,0,37.8,46.55,43.43,46.34,41.05,479000000,0.009,0.02,0.33,26025000000,289000000,32597000000,49,116.96969696969697,0.8
2022-07-19,UAL,41.47,1.12,0,37.88,44.23,42.28,44.15,40.81,1642000000,0.027,0.083,1.01,9087000000,329000000,12112000000,19,41.05940594059406,0.75
2022-07-19,KR,47.3,0.76,0,47.77,47.54,52.97,48.23,50.09,16000000,0.015,0.058,0.91,35842000000,664000000,44600000000,59,51.97802197802197,0.8
2022-07-19,CAH,55.68,0.32,1,53.71,53.19,55.97,53.13,54.32,87000000,0.003,0.011,0.51,45498000000,138000000,47103000000,19,109.17647058823529,0.97
2021-08-03,KR,42.62,0.77,0,40.46,35.24,37.85,35.3,38.82,18000000,0.003,0.045,0.18,31947000000,140000000,41298000000,73,236.77777777777777,0.77
2021-08-03,MPC,55.94,1.2,1,54.67,47.47,57.4,50.15,59.16,967000000,0.01,0.057,0.46,27177000000,298000000,29734000000,34,121.6086956521739,0.91
2021-08-03,CAH,59.63,0.4,0,59.35,54.71,58.48,55.91,57.58,16000000,0.003,0.01,0.4,41111000000,116000000,42586000000,34,149.075,0.97
2021-08-03,VLO,69.01,1.01,1,66.05,63.33,74.96,66.36,75.02,102000000,0.006,0.043,0.39,27051000000,162000000,27748000000,34,176.94871794871796,0.97
2022-06-09,GPS,10.12,1.07,0,10.83,19.52,13.98,17.82,12.41,1293000000,-0.047,-0.019,-0.44,2381000000,-162000000,3477000000,40,-22.999999999999996,0.68
2022-06-09,AAL,15.47,1.13,0,16.88,18.47,17.13,18.25,17.67,1293000000,-0.184,-0.166,-2.52,8848000000,-1635000000,8899000000,70,-6.138888888888889,0.99
2022-06-09,WBA,41.72,1.1,0,43.11,47.52,46.1,47.64,43.82,479000000,0.009,0.02,0.33,26025000000,289000000,32597000000,9,126.42424242424241,0.8
2022-06-09,KR,50.43,0.81,0,52.07,46.61,52.23,47.55,54.7,16000000,0.015,0.058,0.91,35842000000,664000000,44600000000,19,55.417582417582416,0.8
2022-06-09,CAH,52.35,0.32,1,54.93,53.55,55.84,53.02,58.07,79000000,-0.031,0.014,-5.05,43154000000,-1390000000,44836000000,70,-10.366336633663368,0.96
2022-08-26,GPS,9.82,0.93,1,10.41,15.31,10.71,13.88,9.41,0,-0.013,0.027,-0.13,2527000000,-49000000,3857000000,27,-75.53846153846153,0.66
2022-08-26,AAL,13.74,0.71,0,14.45,17.12,15.69,16.61,14.09,25000000,0.035,0.08,0.73,10517000000,476000000,13422000000,57,18.82191780821918,0.78
2022-08-26,KSS,29.74,0.86,0,30.99,48.18,41.11,48.09,31.55,0,0.035,0.122,1.13,2538000000,143000000,4087000000,27,26.31858407079646,0.62
2022-08-26,UAL,36.57,0.99,1,38.12,43.41,41.43,42.65,37.55,1642000000,0.027,0.083,1.01,9087000000,329000000,12112000000,57,36.20792079207921,0.75
2022-08-26,DELL,41.43,1.14,0,47.11,51.4,46.27,51.08,45.62,0,0.019,0.065,0.69,20986000000,511000000,26425000000,28,60.04347826086957,0.79
2022-08-26,KR,48.38,1.0,0,49.14,47.83,50.93,49.27,47.69,0,0.021,0.057,1.01,28076000000,724000000,34638000000,13,47.9009900990099,0.81
2022-08-26,CAH,67.6,0.39,1,68.86,54.51,58.24,55.16,58.84,87000000,0.003,0.011,0.51,45498000000,138000000,47103000000,57,132.54901960784312,0.97
2022-08-26,MPC,104.34,0.94,1,101.13,79.37,92.76,82.17,90.45,1008000000,0.108,0.168,11.03,44207000000,5870000000,54238000000,57,9.459655485040798,0.82
2022-08-26,VLO,121.88,0.92,1,118.9,94.65,115.53,98.56,110.58,15000000,0.091,0.133,11.62,45174000000,4693000000,51641000000,57,10.488812392426851,0.87
2024-01-05,HBI,4.04,1.09,1,4.31,4.74,4.3,4.51,4.09,-7375000,0.06,0.122,0.22,789250000,77941000,1296827000,6,18.363636363636363,0.61
2024-01-05,WBA,25.01,0.59,0,25.97,28.68,22.9,27.36,22.63,8000000,-0.002,0.016,-0.08,29937000000,-67000000,36707000000,36,-322.2938144329897,0.82
2024-01-05,KSS,26.44,0.72,0,27.91,24.45,23.78,23.47,24.95,0,0.015,0.085,0.54,2349000000,59000000,4054000000,69,48.96296296296296,0.58
2024-01-05,GM,35.99,0.97,1,35.94,34.67,31.84,33.76,31.5,8442000000,0.049,0.105,1.59,39670000000,2101000000,42979000000,5,22.635220125786162,0.92
2024-01-05,UAL,41.76,1.01,1,41.46,46.09,41.94,45.47,39.51,1325000000,0.044,0.127,1.83,12010000000,599000000,13626000000,5,22.819672131147538,0.88
2024-01-05,KR,46.05,0.98,1,45.62,46.27,45.05,46.47,44.62,0,0.019,0.053,0.89,26477000000,646000000,33957000000,62,51.74157303370786,0.78
2024-01-05,CNC,77.38,1.05,0,75.01,68.61,70.27,68.44,73.03,4571000000,0.001,-0.005,0.08,31595000000,45000000,39460000000,5,919.0023752969121,0.8
2024-01-05,CVS,81.42,1.1,0,79.68,73.34,70.77,71.36,72.21,311000000,0.022,0.049,1.59,79937000000,2046000000,93545000000,5,51.20754716981132,0.85
2024-01-05,CAH,105.72,0.45,0,102.44,88.66,95.75,90.9,102.36,16000000,0.006,0.012,1.44,55599000000,353000000,57445000000,5,73.41666666666667,0.97
2022-04-29,GPS,12.42,1.01,0,13.19,22.07,15.65,20.23,14.05,1515000000,-0.004,0.031,-0.04,3002000000,-16000000,4525000000,90,-276.61469933184856,0.66
2022-04-29,NRG,35.9,1.08,1,38.29,39.53,39.22,40.06,38.07,208000000,0.22,0.35,7.17,4930000000,1736000000,7896000000,29,5.00697350069735,0.62
2022-04-29,WBA,42.4,1.09,0,45.04,48.8,48.43,48.27,46.02,-229000000,0.026,0.046,1.02,26047000000,883000000,33756000000,60,41.56862745098039,0.77
2022-04-29,KR,53.96,1.18,0,56.59,44.94,50.36,46.15,55.08,657000000,0.017,0.053,0.78,25718000000,566000000,33048000000,90,69.17948717948718,0.78
2022-04-29,KSS,57.88,1.13,0,59.34,54.06,55.82,54.25,58.55,207000000,0.046,0.101,2.23,4155000000,299000000,6499000000,90,25.95515695067265,0.64
2022-04-29,CAH,58.05,0.35,1,61.45,53.71,54.33,52.87,57.23,79000000,-0.031,0.014,-5.05,43154000000,-1390000000,44836000000,29,-11.495049504950495,0.96
2022-04-29,VLO,111.48,1.17,1,107.67,79.02,87.59,78.91,95.75,19000000,0.023,0.035,2.22,36934000000,905000000,38542000000,29,50.21621621621621,0.96
2024-05-06,F,12.5,1.17,1,12.62,12.31,12.28,11.99,12.62,124000000,0.031,0.065,0.33,39053000000,1332000000,42777000000,36,37.878787878787875,0.91
2024-05-06,AAL,14.65,0.77,0,13.96,14.34,14.31,13.89,14.33,-1536000000,-0.025,0.044,-0.48,10549000000,-312000000,12570000000,36,-30.520833333333336,0.84
2024-05-06,WBA,17.26,0.4,0,17.69,23.7,21.59,22.62,19.5,13067000000,-0.159,0.014,-6.85,30012000000,-5908000000,37052000000,67,-2.519708029197081,0.81
2024-05-06,DXC,19.71,1.11,0,19.92,22.42,21.66,21.75,20.65,-179000000,-0.059,0.149,-1.1,2937000000,-200000000,3386000000,36,-17.918181818181818,0.87
2024-05-06,KSS,24.42,0.8,0,24.43,24.76,26.37,25.08,25.62,0,-0.008,0.068,-0.24,2111000000,-27000000,3382000000,2,-101.75000000000001,0.62
2024-05-06,LNC,28.97,1.2,1,28.01,26.15,27.85,26.26,28.4,318000000,0.297,0.371,7.0,0,1222000000,4116000000,36,4.138571428571429,0.0
2024-05-06,KR,55.24,1.07,0,55.4,48.04,50.43,48.05,54.92,-965000000,0.02,0.062,1.02,29372000000,736000000,37064000000,93,54.15686274509804,0.79
2024-05-06,CVS,55.97,0.8,0,62.93,71.53,74.37,72.31,72.29,35000000,0.013,0.034,0.88,75876000000,1113000000,87983000000,36,63.60227272727273,0.86
2024-05-06,CNC,75.14,1.0,0,74.51,71.64,75.91,72.47,75.67,-8286000000,0.029,0.035,2.17,35762000000,1163000000,40407000000,36,34.62672811059908,0.89
2023-08-21,F,11.97,1.07,0,12.17,12.8,12.96,12.88,13.79,-16000000,0.043,0.146,0.48,37471000000,1917000000,44954000000,52,24.937500000000004,0.83
2023-08-21,AAL,15.16,0.71,0,15.55,14.83,15.44,15.14,16.82,1495000000,0.095,0.164,2.05,9908000000,1338000000,14055000000,52,7.3951219512195125,0.7
2023-08-21,DXC,20.36,1.19,1,20.3,26.16,24.89,26.21,25.4,64000000,0.01,0.151,0.17,2719000000,36000000,3446000000,52,119.76470588235293,0.79
2023-08-21,WBA,26.44,0.65,0,28.34,34.06,31.55,34.39,29.93,364000000,0.003,0.014,0.14,28826000000,118000000,35415000000,82,188.85714285714286,0.81
2023-08-21,KSS,28.7,0.81,0,27.86,26.18,23.45,25.95,25.5,0,0.015,0.09,0.53,2242000000,58000000,3895000000,23,54.15094339622641,0.58
2023-08-21,GM,33.27,1.02,0,34.06,36.5,35.63,36.79,37.41,2768000000,0.057,0.138,1.83,39400000000,2566000000,44747000000,52,18.18032786885246,0.88
2023-08-21,KR,47.39,1.01,0,48.14,46.58,47.84,46.92,47.5,8000000,-0.005,0.011,-0.25,26475000000,-180000000,33853000000,9,-189.56,0.78
2023-08-21,UAL,49.63,1.15,0,51.58,45.97,49.4,47.49,53.63,2017000000,0.076,0.184,3.28,9298000000,1075000000,14178000000,52,15.131097560975611,0.66
2024-01-10,HBI,4.23,1.14,1,4.3,4.66,4.26,4.5,4.09,-7375000,0.06,0.122,0.22,789250000,77941000,1296827000,11,19.22727272727273,0.61
2024-01-10,AAL,14.35,0.72,0,13.81,14.44,13.04,14.23,13.0,-1519000000,0.001,0.094,0.03,10435000000,19000000,13062000000,10,494.8275862068965,0.8
2024-01-10,WBA,24.68,0.58,0,25.65,28.4,22.82,27.25,22.85,8000000,-0.002,0.016,-0.08,29937000000,-67000000,36707000000,41,-318.0412371134021,0.82
2024-01-10,KSS,27.83,0.76,0,27.76,24.34,23.79,23.55,25.28,0,0.015,0.085,0.54,2349000000,59000000,4054000000,74,51.53703703703703,0.58
2024-01-10,GM,36.31,0.98,1,36.06,34.61,31.95,33.8,31.99,8442000000,0.049,0.105,1.59,39670000000,2101000000,42979000000,10,22.836477987421382,0.92
2024-01-10,UAL,44.26,1.07,1,41.82,45.92,41.74,45.49,40.05,1325000000,0.044,0.127,1.83,12010000000,599000000,13626000000,10,24.185792349726775,0.88
2024-01-10,KR,46.14,0.98,1,45.92,46.29,45.01,46.44,44.72,0,0.019,0.053,0.89,26477000000,646000000,33957000000,67,51.842696629213485,0.78
2024-01-10,CNC,78.41,1.06,0,76.29,68.68,70.67,68.66,73.61,4571000000,0.001,-0.005,0.08,31595000000,45000000,39460000000,10,931.2351543942992,0.8
2024-01-10,CVS,79.24,1.07,0,80.07,73.11,71.05,71.46,72.96,311000000,0.022,0.049,1.59,79937000000,2046000000,93545000000,10,49.836477987421375,0.85
2024-01-10,CAH,104.19,0.44,0,103.34,89.25,96.2,91.42,103.07,16000000,0.006,0.012,1.44,55599000000,353000000,57445000000,10,72.35416666666667,0.97
2021-01-07,F,9.06,1.0,1,8.83,6.94,7.91,6.89,8.71,-1011000000,-0.078,0.005,-0.7,33075000000,-2788000000,35952000000,7,-12.942857142857145,0.92
2021-01-07,UNM,23.52,1.12,1,22.51,19.03,19.93,18.12,21.57,1448700000,0.032,0.046,0.66,-8867200000,135400000,4273500000,7,35.63636363636363,-2.07
2021-01-07,KR,31.82,0.81,1,31.71,32.4,33.13,33.01,31.86,9000000,0.021,0.053,0.81,22901000000,631000000,29723000000,61,39.28395061728395,0.77
2021-01-07,MCK,183.02,0.46,0,174.87,153.35,162.14,154.19,172.75,54000000,-0.099,0.018,-39.03,59448000000,-6226000000,62599000000,7,-4.689213425570075,0.95
2024-04-15,F,12.23,1.14,1,13.13,12.28,11.99,12.17,12.59,124000000,0.031,0.065,0.33,39053000000,1332000000,42777000000,15,37.06060606060606,0.91
2024-04-15,AAL,12.94,0.68,1,13.71,14.37,14.14,14.21,14.59,-1536000000,-0.025,0.044,-0.48,10549000000,-312000000,12570000000,15,-26.958333333333332,0.84
2024-04-15,WBA,17.65,0.41,0,18.53,24.5,22.09,23.5,20.84,13067000000,-0.159,0.014,-6.85,30012000000,-5908000000,37052000000,46,-2.576642335766423,0.81
2024-04-15,DXC,20.11,1.13,0,20.93,22.69,22.17,22.31,21.13,-179000000,-0.059,0.149,-1.1,2937000000,-200000000,3386000000,15,-18.28181818181818,0.87
2024-04-15,KSS,22.23,0.41,1,24.72,24.49,26.37,25.13,26.56,0,0.031,0.082,1.69,4047000000,186000000,5956000000,72,13.153846153846155,0.68
2024-04-15,LNC,27.88,1.15,1,29.94,25.67,27.28,26.15,28.14,318000000,0.297,0.371,7.0,0,1222000000,4116000000,15,3.9828571428571427,0.0
2024-04-15,UAL,41.04,1.07,1,43.17,45.22,42.41,44.32,43.77,-10000000,-0.01,0.065,-0.38,11947000000,-124000000,12539000000,15,-108.0,0.95
